storey_range,floor_area_sqm,no.of bto,resale application,remaining_lease_months,Distance to nearest MRT,Distance to CBD,isMatureEstate,over_under_classification
11,64.0,13756,26436.0,789,1035.676309,16946.61582,0,1
5,84.0,13756,26436.0,794,1491.309901,16032.3316,0,0
5,67.0,13756,26436.0,1121,1812.043788,15243.73449,0,1
5,67.0,13756,26436.0,1120,959.9039014,16513.82097,0,0
11,67.0,13756,26436.0,762,213.1690667,16209.15976,0,1
2,104.0,13756,26436.0,732,906.9705469,16866.49995,0,0
8,84.0,13756,26436.0,794,1488.632191,15241.09889,0,0
5,68.0,13756,26436.0,1147,1055.695186,14929.20971,0,0
8,84.0,13756,26436.0,782,939.0612588,17273.09685,0,0
5,67.0,13756,26436.0,756,372.3906432,16250.98392,0,1
5,74.0,13756,26436.0,787,179.0163125,14971.15857,0,1
8,84.0,13756,26436.0,795,1496.147422,15741.47504,0,0
11,84.0,13756,26436.0,779,1087.242304,17059.3771,0,1
5,84.0,13756,26436.0,759,978.7596771,17045.22449,0,1
5,84.0,13756,26436.0,787,525.926474,15380.87161,0,0
5,85.0,13756,26436.0,775,426.6300523,15151.52324,0,0
8,84.0,13756,26436.0,765,882.8957778,16866.11863,0,1
11,67.0,13756,26436.0,1121,1187.492441,16345.3487,0,0
5,84.0,13756,26436.0,777,698.288839,15103.61053,0,1
8,68.0,13756,26436.0,1140,1094.664641,14522.06295,0,0
8,68.0,13756,26436.0,1142,1094.664641,14522.06295,0,0
2,104.0,13756,26436.0,758,975.6545228,17244.38468,0,0
8,84.0,13756,26436.0,759,997.6292977,16699.24215,0,1
5,108.0,13756,26436.0,848,1385.029209,15433.59265,0,0
2,93.0,13756,26436.0,762,709.4537872,16774.55248,0,1
5,84.0,13756,26436.0,761,843.4926848,16757.36648,0,1
11,68.0,13756,26436.0,1123,1097.889422,16158.66439,0,1
8,68.0,13756,26436.0,1125,1327.998682,14899.28231,0,0
5,84.0,13756,26436.0,786,421.973158,15247.49669,0,1
8,104.0,13756,26436.0,795,1014.557725,15967.04954,0,0
5,103.0,13756,26436.0,765,882.8957778,16866.11863,0,1
2,92.0,13756,26436.0,1082,1351.184997,15254.52335,0,0
2,94.0,13756,26436.0,718,887.6719551,16570.15925,0,1
5,84.0,13756,26436.0,759,301.1357517,15885.46796,0,1
5,104.0,13756,26436.0,798,442.2119808,14771.83248,0,0
8,83.0,13756,26436.0,779,367.8119802,14901.02207,0,1
11,84.0,13756,26436.0,758,404.7727854,15826.27483,0,1
2,92.0,13756,26436.0,1113,1466.67329,15320.71856,0,0
11,108.0,13756,26436.0,794,1002.462155,15712.29679,0,0
5,93.0,13756,26436.0,1124,1268.419323,14945.91155,0,0
5,93.0,13756,26436.0,1125,1200.016175,14849.07822,0,0
5,93.0,13756,26436.0,1125,1200.016175,14849.07822,0,0
2,104.0,13756,26436.0,785,477.2292888,14491.90946,0,0
8,106.0,13756,26436.0,794,711.2296644,15952.49573,0,1
8,92.0,13756,26436.0,742,180.8181996,16002.2908,0,1
8,92.0,13756,26436.0,1118,1582.876132,15014.37069,0,0
2,93.0,13756,26436.0,1142,961.4666078,14570.51715,0,0
2,92.0,13756,26436.0,1080,1324.519775,15409.97647,0,1
2,121.0,13756,26436.0,783,879.4721065,15274.90816,0,1
11,92.0,13756,26436.0,1147,836.0113744,14680.67085,0,0
5,93.0,13756,26436.0,1125,1346.940134,14942.53578,0,0
5,92.0,13756,26436.0,1112,1585.901243,15246.63229,0,1
5,103.0,13756,26436.0,789,316.9552011,14541.36427,0,1
8,122.0,13756,26436.0,779,1087.242304,17059.3771,0,0
14,92.0,13756,26436.0,1121,1314.062604,16415.2752,0,0
11,93.0,13756,26436.0,1094,1301.195988,15027.08527,0,0
11,92.0,13756,26436.0,1121,1144.363918,16453.23625,0,0
5,93.0,13756,26436.0,750,281.791648,16417.24915,0,1
5,121.0,13756,26436.0,755,561.4093876,16639.65578,0,0
11,92.0,13756,26436.0,1121,1095.554886,16275.82234,0,0
11,92.0,13756,26436.0,1121,1094.932732,16408.6206,0,0
11,92.0,13756,26436.0,1113,1581.543779,15295.69533,0,1
11,93.0,13756,26436.0,1143,1068.246379,14556.17341,0,0
11,92.0,13756,26436.0,1080,1274.577538,15380.47121,0,1
11,93.0,13756,26436.0,1142,1068.246379,14556.17341,0,0
11,96.0,13756,26436.0,1082,1294.554908,15257.15363,0,0
5,121.0,13756,26436.0,782,812.2232399,15440.36733,0,0
11,104.0,13756,26436.0,775,177.134488,15018.60431,0,1
2,121.0,13756,26436.0,756,629.8778094,16694.47181,0,1
8,92.0,13756,26436.0,1082,1294.554908,15257.15363,0,1
8,92.0,13756,26436.0,1121,1800.238404,15201.98923,0,1
5,107.0,13756,26436.0,790,541.3766733,14907.43423,0,1
8,122.0,13756,26436.0,794,1210.848868,16025.38612,0,1
14,92.0,13756,26436.0,1120,978.1934572,16401.13328,0,0
8,96.0,13756,26436.0,1123,1060.434777,16199.28466,0,0
8,121.0,13756,26436.0,756,652.2121298,16730.96588,0,1
14,92.0,13756,26436.0,1120,883.2170268,16408.6347,0,1
11,93.0,13756,26436.0,1142,1068.246379,14556.17341,0,0
11,96.0,13756,26436.0,1123,1060.434777,16199.28466,0,1
2,122.0,13756,26436.0,786,467.8290979,14395.53618,0,0
5,134.0,13756,26436.0,774,545.5679887,16404.89646,0,0
2,112.0,13756,26436.0,1113,1452.051505,15360.2327,0,1
11,125.0,13756,26436.0,756,424.3401822,16545.35979,0,1
11,131.0,13756,26436.0,768,744.6375613,17023.16422,0,1
11,122.0,13756,26436.0,786,611.0344118,16281.08812,0,1
2,113.0,13756,26436.0,1142,1068.246379,14556.17341,0,0
5,121.0,13756,26436.0,786,421.973158,15247.49669,0,1
2,142.0,13756,26436.0,792,1203.489343,15877.72058,0,0
5,112.0,13756,26436.0,1125,1207.456027,14782.15866,0,0
5,92.0,13756,26436.0,1096,848.205553,15869.07394,0,1
8,112.0,13756,26436.0,1120,1078.832659,16637.33367,0,1
11,129.0,13756,26436.0,773,386.3081083,15788.51899,0,1
8,92.0,13756,26436.0,1095,848.205553,15869.07394,0,1
8,112.0,13756,26436.0,1120,1082.370021,16588.09104,0,1
5,92.0,13756,26436.0,1096,921.2833132,15802.90431,0,1
8,113.0,13756,26436.0,1123,1043.228869,16124.86645,0,1
11,113.0,13756,26436.0,1142,961.4666078,14570.51715,0,0
2,146.0,13756,26436.0,792,1150.372607,15740.36311,0,0
8,113.0,13756,26436.0,1140,961.4666078,14570.51715,0,0
8,117.0,13756,26436.0,1122,1060.434777,16199.28466,0,1
8,146.0,13756,26436.0,791,896.8230259,16116.86365,0,0
14,112.0,13756,26436.0,1125,1237.982195,14817.87275,0,0
8,146.0,13756,26436.0,768,654.5792935,15901.78014,0,0
5,142.0,13756,26436.0,794,1613.741721,15768.50883,0,1
8,146.0,13756,26436.0,792,827.4520297,16095.5797,0,0
8,146.0,13756,26436.0,794,1249.554741,15610.55308,0,1
2,153.0,13756,26436.0,792,1219.654631,15941.7061,0,1
8,142.0,13756,26436.0,786,473.258014,14441.34462,0,0
8,146.0,13756,26436.0,788,213.8988127,14645.07123,0,0
2,145.0,13756,26436.0,787,128.0856157,14730.36284,0,1
5,68.0,13756,26436.0,741,822.9186306,16088.94238,0,0
5,67.0,13756,26436.0,749,711.715762,16711.67687,0,0
11,64.0,13756,26436.0,767,810.7269363,16824.24902,0,0
5,68.0,13756,26436.0,671,830.1148693,16387.71346,0,1
11,64.0,13756,26436.0,775,690.7022845,15548.38385,0,0
8,64.0,13756,26436.0,792,732.878808,17012.21339,0,1
11,64.0,13756,26436.0,767,810.7269363,16824.24902,0,1
2,81.0,13756,26436.0,718,887.6719551,16570.15925,0,0
8,73.0,13756,26436.0,799,1360.835755,15849.29565,0,0
5,68.0,13756,26436.0,741,822.9186306,16088.94238,0,1
2,74.0,13756,26436.0,797,541.1174969,15375.56774,0,1
5,74.0,13756,26436.0,800,1207.406185,15664.11277,0,1
5,68.0,13756,26436.0,753,526.614584,16406.44368,0,0
2,67.0,13756,26436.0,752,314.0804409,16440.92185,0,0
5,74.0,13756,26436.0,776,937.8518812,16945.79069,0,1
2,84.0,13756,26436.0,778,688.2291539,16330.60708,0,0
11,84.0,13756,26436.0,792,1358.877392,16030.5384,0,0
8,67.0,13756,26436.0,751,437.8231808,16188.71185,0,0
11,73.0,13756,26436.0,804,1465.596445,15995.26678,0,1
8,68.0,13756,26436.0,749,598.753153,16499.10409,0,1
5,67.0,13756,26436.0,748,692.0134089,16731.91235,0,1
8,68.0,13756,26436.0,741,814.7564642,16167.99874,0,1
8,67.0,13756,26436.0,751,226.4242557,16339.04002,0,1
2,67.0,13756,26436.0,759,339.6845125,16298.36185,0,1
5,67.0,13756,26436.0,742,612.5412224,16194.9239,0,1
11,67.0,13756,26436.0,754,383.0517848,16349.77315,0,1
11,68.0,13756,26436.0,744,544.226273,16452.64041,0,1
11,73.0,13756,26436.0,795,326.4269954,14538.9488,0,1
11,64.0,13756,26436.0,774,644.7879154,15496.36613,0,1
11,67.0,13756,26436.0,759,339.6845125,16298.36185,0,1
2,84.0,13756,26436.0,792,1651.115181,15328.30837,0,0
11,84.0,13756,26436.0,756,844.3888739,16668.15685,0,0
2,82.0,13756,26436.0,760,323.2329945,16470.40781,0,0
5,68.0,13756,26436.0,1124,1207.456027,14782.15866,0,0
14,67.0,13756,26436.0,1120,1104.007675,16447.90501,0,0
5,83.0,13756,26436.0,785,780.4258266,16950.19634,0,1
2,84.0,13756,26436.0,767,527.4319718,15211.8104,0,0
11,67.0,13756,26436.0,1120,1144.363918,16453.23625,0,0
11,68.0,13756,26436.0,1140,1058.514359,14459.90766,0,0
11,84.0,13756,26436.0,790,825.4732784,16153.26937,0,1
5,68.0,13756,26436.0,1142,1094.664641,14522.06295,0,0
8,68.0,13756,26436.0,1140,1094.664641,14522.06295,0,0
5,94.0,13756,26436.0,717,887.6719551,16570.15925,0,0
2,104.0,13756,26436.0,794,1488.632191,15241.09889,0,0
5,84.0,13756,26436.0,778,737.3489418,16327.88055,0,1
11,67.0,13756,26436.0,1120,1104.007675,16447.90501,0,1
14,68.0,13756,26436.0,1150,859.0882475,14555.19443,0,0
2,105.0,13756,26436.0,748,921.1863711,16676.44128,0,1
8,104.0,13756,26436.0,731,860.671096,16931.94515,0,0
11,68.0,13756,26436.0,1149,798.5094504,14543.43215,0,0
5,84.0,13756,26436.0,783,477.2292888,14491.90946,0,1
8,84.0,13756,26436.0,780,883.2986061,15243.19869,0,1
2,104.0,13756,26436.0,756,975.6545228,17244.38468,0,1
8,93.0,13756,26436.0,741,817.4275924,16129.20553,0,0
8,103.0,13756,26436.0,792,989.1170257,16044.19297,0,0
5,105.0,13756,26436.0,794,1505.69759,15955.02378,0,0
11,83.0,13756,26436.0,774,596.6686394,15334.31104,0,1
8,84.0,13756,26436.0,792,1651.115181,15328.30837,0,1
8,104.0,13756,26436.0,792,1491.309901,16032.3316,0,0
8,84.0,13756,26436.0,771,365.8329174,15924.99218,0,1
14,68.0,13756,26436.0,1122,1097.889422,16158.66439,0,1
5,93.0,13756,26436.0,746,514.9670151,16524.63449,0,0
2,104.0,13756,26436.0,847,1368.105518,15568.5827,0,1
14,68.0,13756,26436.0,1140,968.8671974,14420.5231,0,1
8,89.0,13756,26436.0,774,644.7879154,15496.36613,0,1
8,103.0,13756,26436.0,792,1125.91943,16085.0908,0,1
2,93.0,13756,26436.0,760,213.1690667,16209.15976,0,0
8,91.0,13756,26436.0,838,557.4552248,15298.01755,0,0
8,104.0,13756,26436.0,792,1564.349514,15705.99273,0,1
8,104.0,13756,26436.0,794,1296.645542,15867.65401,0,1
2,92.0,13756,26436.0,1120,1322.584934,16391.43704,0,0
2,104.0,13756,26436.0,787,614.3046736,14382.77903,0,1
2,92.0,13756,26436.0,1121,1779.736854,15122.5036,0,0
5,92.0,13756,26436.0,1122,1812.043788,15243.73449,0,0
5,93.0,13756,26436.0,1092,1516.198699,15094.33429,0,0
2,92.0,13756,26436.0,1121,1743.106162,15325.16066,0,1
5,93.0,13756,26436.0,1092,1427.027646,15013.47013,0,0
11,92.0,13756,26436.0,1122,1750.823128,15169.54547,0,0
5,92.0,13756,26436.0,1120,1279.560935,16356.67304,0,0
5,93.0,13756,26436.0,1092,1313.474751,15069.91003,0,0
5,92.0,13756,26436.0,1118,1536.915602,15041.23682,0,0
5,93.0,13756,26436.0,1092,1516.198699,15094.33429,0,0
2,93.0,13756,26436.0,1092,1516.198699,15094.33429,0,0
5,92.0,13756,26436.0,1120,1322.584934,16391.43704,0,0
5,92.0,13756,26436.0,1124,1327.998682,14899.28231,0,0
8,92.0,13756,26436.0,1080,1343.742219,15300.75048,0,0
8,93.0,13756,26436.0,756,446.0114273,16371.3635,0,1
2,104.0,13756,26436.0,788,470.2824851,14609.23916,0,1
14,93.0,13756,26436.0,1092,1516.198699,15094.33429,0,0
5,103.0,13756,26436.0,796,337.5354627,14531.00714,0,1
8,93.0,13756,26436.0,1140,961.4666078,14570.51715,0,0
8,104.0,13756,26436.0,759,429.8622238,15754.39346,0,0
11,93.0,13756,26436.0,1092,1301.195988,15027.08527,0,0
5,93.0,13756,26436.0,1140,968.8671974,14420.5231,0,0
14,92.0,13756,26436.0,1118,1512.299411,14920.13855,0,0
11,92.0,13756,26436.0,1121,1743.106162,15325.16066,0,0
11,92.0,13756,26436.0,1119,1322.584934,16391.43704,0,0
2,93.0,13756,26436.0,1124,1261.727243,14901.2314,0,0
5,96.0,13756,26436.0,1080,1294.554908,15257.15363,0,0
14,92.0,13756,26436.0,1122,1743.106162,15325.16066,0,0
2,93.0,13756,26436.0,1149,874.0709617,14594.28877,0,0
14,92.0,13756,26436.0,1120,1314.062604,16415.2752,0,0
14,92.0,13756,26436.0,1118,1579.478742,14940.98098,0,0
5,121.0,13756,26436.0,756,617.8329794,16506.42146,0,1
5,122.0,13756,26436.0,779,1073.043192,17332.32895,0,1
11,93.0,13756,26436.0,1140,1068.246379,14556.17341,0,0
5,92.0,13756,26436.0,1119,959.9039014,16513.82097,0,1
14,92.0,13756,26436.0,1119,1144.637944,16345.07152,0,0
11,92.0,13756,26436.0,1120,1144.637944,16345.07152,0,1
11,93.0,13756,26436.0,758,292.1540517,16261.66325,0,1
5,93.0,13756,26436.0,1121,1043.228869,16124.86645,0,1
8,93.0,13756,26436.0,1149,798.5094504,14543.43215,0,0
8,121.0,13756,26436.0,780,879.4721065,15274.90816,0,1
8,122.0,13756,26436.0,792,1283.957097,15674.26261,0,1
11,92.0,13756,26436.0,1120,1812.043788,15243.73449,0,1
8,93.0,13756,26436.0,1149,799.1887232,14612.72781,0,0
11,93.0,13756,26436.0,1140,968.8671974,14420.5231,0,0
11,122.0,13756,26436.0,792,948.4488247,16190.41716,0,1
14,92.0,13756,26436.0,1121,1800.238404,15201.98923,0,1
11,122.0,13756,26436.0,777,1087.242304,17059.3771,0,1
11,93.0,13756,26436.0,1140,968.8671974,14420.5231,0,1
5,112.0,13756,26436.0,1118,1611.175862,14973.30144,0,0
5,112.0,13756,26436.0,1112,1452.051505,15360.2327,0,0
8,128.0,13756,26436.0,785,453.7046448,15310.10746,0,0
11,130.0,13756,26436.0,792,959.2058266,15968.03634,0,1
8,124.0,13756,26436.0,870,792.4089422,16340.91498,0,1
5,122.0,13756,26436.0,791,701.9107929,14844.92576,0,1
2,121.0,13756,26436.0,755,368.8527903,16337.61379,0,1
11,126.0,13756,26436.0,755,424.3401822,16545.35979,0,1
11,121.0,13756,26436.0,755,487.6837553,16612.09977,0,1
8,121.0,13756,26436.0,788,416.6053679,15272.38786,0,1
5,123.0,13756,26436.0,847,503.5485491,15666.50643,0,1
2,145.0,13756,26436.0,766,679.0335192,15851.60425,0,0
2,113.0,13756,26436.0,1140,1068.246379,14556.17341,0,1
11,113.0,13756,26436.0,1124,1268.419323,14945.91155,0,0
5,146.0,13756,26436.0,756,962.9607497,17064.09975,0,1
11,112.0,13756,26436.0,1119,885.1404117,16357.45675,0,1
2,146.0,13756,26436.0,791,1203.489343,15877.72058,0,1
5,142.0,13756,26436.0,786,359.6547707,14515.0188,0,0
5,142.0,13756,26436.0,791,1576.506043,16059.17302,0,1
11,112.0,13756,26436.0,1123,1167.92046,14810.18725,0,0
8,142.0,13756,26436.0,777,434.2078565,15084.89322,0,1
5,142.0,13756,26436.0,792,1249.554741,15610.55308,0,1
2,146.0,13756,26436.0,790,1219.654631,15941.7061,0,1
2,152.0,13756,26436.0,755,979.7024937,17174.25709,0,1
11,146.0,13756,26436.0,791,896.8230259,16116.86365,0,1
2,153.0,13756,26436.0,792,827.4520297,16095.5797,0,1
11,112.0,13756,26436.0,1094,869.8170627,15916.10632,0,1
11,163.0,13756,26436.0,738,681.384133,16180.1103,0,1
8,68.0,13756,26436.0,740,813.0841898,16208.27576,0,0
5,64.0,13756,26436.0,782,694.9195842,15956.38609,0,1
2,64.0,13756,26436.0,780,551.4353788,15941.63128,0,1
2,65.0,13756,26436.0,774,454.1497289,15711.56468,0,1
2,74.0,13756,26436.0,778,1060.837679,17280.98185,0,1
11,71.0,13756,26436.0,749,579.6388791,16384.19023,0,0
5,74.0,13756,26436.0,798,1401.371848,15740.79115,0,0
5,74.0,13756,26436.0,783,1041.677264,16982.01453,0,1
8,68.0,13756,26436.0,739,813.0841898,16208.27576,0,1
11,64.0,13756,26436.0,787,1035.676309,16946.61582,0,0
2,74.0,13756,26436.0,774,231.5767981,14839.28845,0,0
2,67.0,13756,26436.0,744,704.4018428,16669.97542,0,1
8,67.0,13756,26436.0,760,602.5696169,16736.99742,0,0
5,74.0,13756,26436.0,799,1133.883807,16046.74538,0,1
5,73.0,13756,26436.0,787,449.2419723,14881.2809,0,0
2,64.0,13756,26436.0,838,690.816221,15169.16748,0,1
8,74.0,13756,26436.0,800,1133.883807,16046.74538,0,1
11,67.0,13756,26436.0,744,704.4018428,16669.97542,0,1
8,67.0,13756,26436.0,749,733.0683803,16555.28103,0,1
5,67.0,13756,26436.0,751,326.1671136,16266.85744,0,0
5,67.0,13756,26436.0,749,733.0683803,16555.28103,0,1
8,68.0,13756,26436.0,737,681.384133,16180.1103,0,1
5,73.0,13756,26436.0,799,1360.835755,15849.29565,0,1
2,67.0,13756,26436.0,743,449.1416962,16087.54997,0,1
11,68.0,13756,26436.0,740,814.7564642,16167.99874,0,1
2,74.0,13756,26436.0,785,728.6429576,16027.85217,0,1
5,67.0,13756,26436.0,756,477.0097125,16318.70875,0,1
8,74.0,13756,26436.0,795,1136.783433,16008.80586,0,1
8,73.0,13756,26436.0,788,539.2616656,14865.38236,0,1
2,71.0,13756,26436.0,838,806.827071,15079.51631,0,1
5,67.0,13756,26436.0,1119,1750.823128,15169.54547,0,1
5,85.0,13756,26436.0,777,867.6693738,15337.56466,0,0
5,84.0,13756,26436.0,792,1361.03744,15995.12431,0,0
14,67.0,13756,26436.0,1092,1391.057392,15016.11544,0,0
8,74.0,13756,26436.0,790,708.3153568,14756.26659,0,1
5,68.0,13756,26436.0,737,708.1750341,16261.55186,0,1
8,83.0,13756,26436.0,783,675.7051326,17067.4614,0,0
5,84.0,13756,26436.0,789,825.4732784,16153.26937,0,1
8,84.0,13756,26436.0,792,1488.632191,15241.09889,0,0
5,68.0,13756,26436.0,1121,1097.889422,16158.66439,0,1
8,84.0,13756,26436.0,755,819.2629038,16773.60658,0,1
11,84.0,13756,26436.0,756,840.1937714,16807.88161,0,1
5,84.0,13756,26436.0,771,877.5854054,16893.24675,0,1
8,84.0,13756,26436.0,780,1073.043192,17332.32895,0,1
5,84.0,13756,26436.0,783,624.6703757,14408.97045,0,0
5,84.0,13756,26436.0,756,662.419429,15584.53467,0,1
11,84.0,13756,26436.0,785,852.5277008,16177.22315,0,1
11,84.0,13756,26436.0,755,819.2629038,16773.60658,0,1
5,84.0,13756,26436.0,756,978.7596771,17045.22449,0,1
8,84.0,13756,26436.0,780,883.2986061,15243.19869,0,1
2,85.0,13756,26436.0,780,746.4044137,15077.0011,0,1
8,68.0,13756,26436.0,1148,798.5094504,14543.43215,0,0
11,84.0,13756,26436.0,751,842.7293786,16566.35592,0,1
2,105.0,13756,26436.0,780,1082.085718,17242.82314,0,1
5,93.0,13756,26436.0,760,602.5696169,16736.99742,0,1
11,67.0,13756,26436.0,1119,1279.560935,16356.67304,0,1
2,84.0,13756,26436.0,756,574.2521977,15609.77048,0,1
2,84.0,13756,26436.0,774,690.7022845,15548.38385,0,1
2,84.0,13756,26436.0,785,852.5277008,16177.22315,0,1
5,93.0,13756,26436.0,717,887.6719551,16570.15925,0,1
8,84.0,13756,26436.0,758,429.8622238,15754.39346,0,0
8,104.0,13756,26436.0,762,993.5719095,16994.05931,0,0
5,105.0,13756,26436.0,795,570.6901499,16192.57501,0,0
8,91.0,13756,26436.0,747,750.7932109,16816.12661,0,1
2,92.0,13756,26436.0,1116,1579.478742,14940.98098,0,0
5,105.0,13756,26436.0,755,975.6545228,17244.38468,0,1
11,104.0,13756,26436.0,780,1082.085718,17242.82314,0,1
2,122.0,13756,26436.0,791,1332.144778,15720.94762,0,0
2,104.0,13756,26436.0,758,693.1167347,15549.73603,0,1
5,93.0,13756,26436.0,751,314.0804409,16440.92185,0,0
5,93.0,13756,26436.0,756,380.825551,16488.53974,0,1
5,104.0,13756,26436.0,792,1673.441701,15281.78784,0,1
11,108.0,13756,26436.0,786,516.5408726,16264.0243,0,0
8,98.0,13756,26436.0,744,489.5310405,16486.4256,0,1
5,103.0,13756,26436.0,773,457.6361555,15959.31945,0,1
2,92.0,13756,26436.0,1120,1779.736854,15122.5036,0,1
5,92.0,13756,26436.0,1116,1464.731557,14965.82846,0,0
2,92.0,13756,26436.0,1118,978.1934572,16401.13328,0,0
2,92.0,13756,26436.0,1119,1743.106162,15325.16066,0,1
5,106.0,13756,26436.0,838,927.9114679,15394.16735,0,1
8,92.0,13756,26436.0,1111,1466.67329,15320.71856,0,0
2,93.0,13756,26436.0,1140,961.4666078,14570.51715,0,0
11,104.0,13756,26436.0,792,1669.08334,15243.26548,0,1
8,92.0,13756,26436.0,1111,1585.901243,15246.63229,0,0
8,121.0,13756,26436.0,718,799.0404745,16614.33011,0,0
11,67.0,13756,26436.0,1094,869.8170627,15916.10632,0,1
5,92.0,13756,26436.0,1120,1779.736854,15122.5036,0,1
11,92.0,13756,26436.0,1120,1750.823128,15169.54547,0,0
5,93.0,13756,26436.0,1140,961.4666078,14570.51715,0,0
5,103.0,13756,26436.0,786,283.6803649,14968.00307,0,1
14,92.0,13756,26436.0,1119,1104.007675,16447.90501,0,0
5,92.0,13756,26436.0,1079,1272.198576,15447.02862,0,1
8,104.0,13756,26436.0,756,465.0235254,15719.43367,0,1
8,103.0,13756,26436.0,789,364.255084,14499.21055,0,0
5,93.0,13756,26436.0,1123,1207.456027,14782.15866,0,0
2,103.0,13756,26436.0,788,364.255084,14499.21055,0,1
8,92.0,13756,26436.0,1116,1582.876132,15014.37069,0,0
14,93.0,13756,26436.0,1123,1327.998682,14899.28231,0,0
8,104.0,13756,26436.0,775,698.288839,15103.61053,0,1
11,91.0,13756,26436.0,742,138.2523319,16044.78849,0,1
2,92.0,13756,26436.0,1123,1268.419323,14945.91155,0,1
8,104.0,13756,26436.0,785,468.3883678,14525.08676,0,1
8,91.0,13756,26436.0,741,138.2523319,16044.78849,0,1
11,92.0,13756,26436.0,1123,1200.016175,14849.07822,0,0
11,92.0,13756,26436.0,1119,1750.823128,15169.54547,0,1
11,103.0,13756,26436.0,772,199.0236368,15056.66548,0,1
5,121.0,13756,26436.0,754,652.2121298,16730.96588,0,0
5,93.0,13756,26436.0,1140,1068.246379,14556.17341,0,1
11,92.0,13756,26436.0,1120,1812.043788,15243.73449,0,1
8,93.0,13756,26436.0,1140,968.8671974,14420.5231,0,0
5,92.0,13756,26436.0,1119,1094.932732,16408.6206,0,1
8,93.0,13756,26436.0,1139,968.8671974,14420.5231,0,0
5,93.0,13756,26436.0,1140,1058.514359,14459.90766,0,1
8,93.0,13756,26436.0,1147,874.0709617,14594.28877,0,0
5,92.0,13756,26436.0,1118,883.2170268,16408.6347,0,1
8,92.0,13756,26436.0,1116,959.9039014,16513.82097,0,0
11,93.0,13756,26436.0,1122,1268.419323,14945.91155,0,0
11,93.0,13756,26436.0,1140,961.4666078,14570.51715,0,0
5,126.0,13756,26436.0,754,561.4093876,16639.65578,0,1
2,104.0,13756,26436.0,846,365.4296055,15951.58086,0,1
2,121.0,13756,26436.0,751,282.7850426,16431.95067,0,1
2,112.0,13756,26436.0,1122,1346.940134,14942.53578,0,0
8,121.0,13756,26436.0,783,889.3053519,15314.16268,0,1
11,121.0,13756,26436.0,766,576.1013217,15434.32063,0,1
8,135.0,13756,26436.0,870,744.1320976,16359.7609,0,0
5,122.0,13756,26436.0,788,350.0489406,14543.01579,0,1
8,126.0,13756,26436.0,870,744.1320976,16359.7609,0,1
5,122.0,13756,26436.0,791,701.9107929,14844.92576,0,1
2,122.0,13756,26436.0,796,442.2119808,14771.83248,0,1
5,112.0,13756,26436.0,1116,885.1404117,16357.45675,0,0
2,112.0,13756,26436.0,1116,1082.370021,16588.09104,0,1
11,126.0,13756,26436.0,751,386.0063708,16534.3546,0,1
11,112.0,13756,26436.0,1111,1581.543779,15295.69533,0,0
11,112.0,13756,26436.0,1118,1092.179355,16542.70768,0,0
14,112.0,13756,26436.0,1118,1042.714269,16512.01584,0,0
11,128.0,13756,26436.0,784,453.7046448,15310.10746,0,1
11,112.0,13756,26436.0,1119,1314.062604,16415.2752,0,1
8,112.0,13756,26436.0,1123,1268.419323,14945.91155,0,0
8,112.0,13756,26436.0,1119,1144.637944,16345.07152,0,1
14,112.0,13756,26436.0,1122,1346.940134,14942.53578,0,0
11,92.0,13756,26436.0,1092,848.205553,15869.07394,0,1
11,112.0,13756,26436.0,1118,885.1404117,16357.45675,0,1
5,127.0,13756,26436.0,785,216.4172571,14687.88398,0,1
14,112.0,13756,26436.0,1116,1512.299411,14920.13855,0,0
8,132.0,13756,26436.0,773,262.4453444,15106.35788,0,1
11,113.0,13756,26436.0,1122,1167.92046,14810.18725,0,0
11,142.0,13756,26436.0,776,434.2078565,15084.89322,0,0
